Customer_ID,Recency_Days,Frequency_Orders,Monetary_Spend,Category_Diversity,Engagement_Score,Support_Tickets,Discount_Ratio,Return_Rate,Age,Preferred_Channel,Avg_Order_Value,Gender,Churn_Risk_Index
CUST-13636,175,33,4005.7222189333993,5,31.670304305101457,7,0.31777682027259785,0.11090976742353265,52,In-Store,121.39,Male,0.535
CUST-13637,48,35,3160.1394969260186,7,72.97020780210883,3,0.1814031758800755,0.061844678971622796,22,Web,90.29,Male,0.1914
CUST-13638,21,36,2548.921180560976,7,67.44625028215258,3,0.21938474653599216,0.1031865870073205,46,Web,70.8,Male,0.182
CUST-13639,116,36,1279.027438420476,3,64.83266771948637,1,0.7088483223202869,0.1260926208965311,25,Mobile App,35.53,Male,0.3014
CUST-13640,7,43,14932.486477172832,6,96.57233731632593,2,0.23143900614116597,0.05695126183340839,47,Mobile App,347.27,Male,0.0621
CUST-13641,16,83,17725.150502689754,6,83.52681538168613,0,0.19990911284421703,0.05896739803308667,36,Mobile App,213.56,Male,0.0828
CUST-13642,22,37,12523.393196573381,9,87.04486874458809,1,0.2232902126498083,0.04646175249132578,44,Mobile App,338.47,Female,0.0905
CUST-13643,3,104,11012.142110462824,6,93.78196655643211,2,0.10185935177315475,0.04007597689172546,43,Mobile App,105.89,Female,0.058
CUST-13644,6,109,8557.89774255745,8,90.17015590814981,0,0.2395376051928942,0.015062153268055704,53,Mobile App,78.51,Male,0.0378
CUST-13645,18,52,8315.591857967807,6,92.1540786346547,0,0.09479650917301624,0.026739978180416624,39,Mobile App,159.92,Female,0.0532
CUST-13646,214,47,7297.486092657982,3,28.523943933276254,4,0.2366337864097982,0.15766202315319142,34,Web,155.27,Male,0.5744
CUST-13647,13,36,1555.4874088074844,4,60.83566332733054,1,0.2592930123900443,0.04794694412296485,31,Web,43.21,Female,0.1442
CUST-13648,99,49,469.73367413057895,2,60.2965276824624,2,0.8757425645408247,0.13276065398470538,36,Mobile App,9.59,Male,0.3041
CUST-13649,37,28,2669.3662823029717,4,72.09284580976782,0,0.15212389465180237,0.09610059829495553,35,Web,95.33,Male,0.1525
CUST-13650,21,2,422.09588243409024,2,60.43328315140947,1,0.27619969870246097,0.04185569212803287,49,Web,211.05,Male,0.1541
CUST-13651,56,37,2996.2285519801208,5,69.97395567637334,0,0.28237072059484847,0.08844490484631971,24,Web,80.98,Male,0.1813
CUST-13652,10,1,145.17937332506972,1,55.43035739381637,1,0.2594609164785364,0.018212636569850227,44,Web,145.18,Male,0.1437
CUST-13653,73,41,827.4007031368145,4,60.58669152407498,2,0.9232846271549762,0.07497130770628314,40,Mobile App,20.18,Female,0.2485
CUST-13654,15,19,2039.057138810282,5,77.90233706224905,2,0.30338197104089326,0.11450374653636045,36,In-Store,107.32,Female,0.139
CUST-13655,24,2,78.6466756845388,2,52.83478604997486,0,0.3005184441686977,0.002693369448031535,41,Web,39.32,Female,0.1517
CUST-13656,37,18,2038.8506401314476,7,83.90647995068453,3,0.15313704979722723,0.09274357374154817,32,Web,113.27,Female,0.1593
CUST-13657,16,31,4373.217247645501,6,67.98063244465472,2,0.2204493375991231,0.04675270302483423,35,Web,141.07,Male,0.1426
CUST-13658,24,49,16290.96640708987,6,76.25418910286457,1,0.19616419299614596,0.07869079633480727,42,Mobile App,332.47,Female,0.131
CUST-13659,327,22,3458.4779205512245,4,33.15317486338463,5,0.2959331867146699,0.13813758689895744,52,In-Store,157.2,Male,0.7236
CUST-13660,16,106,7800.880991277851,6,97.48626872954733,0,0.07538888275099453,0.01862986455092628,40,Mobile App,73.59,Female,0.0344
CUST-13661,125,29,1689.5347043551162,2,72.96828162814786,4,0.8604852872150832,0.15230949543966177,40,Mobile App,58.26,Female,0.3396
CUST-13662,3,49,9461.345534761,7,97.20154935472932,1,0.07072734529615912,0.05916837561063414,43,Mobile App,193.09,Female,0.0433
CUST-13663,24,57,9104.837348933903,8,97.04963305455306,2,0.16545580584662625,0.07059040019371866,38,Mobile App,159.73,Female,0.0888
CUST-13664,104,27,1128.5519590944864,2,49.028132315238764,4,0.7580166902684714,0.09505114333665982,34,Web,41.8,Female,0.3516
CUST-13665,254,16,3663.5782324988195,6,31.85315844221915,11,0.23957118164924027,0.08599155634192658,46,Web,228.97,Male,0.6845
CUST-13666,12,33,2640.61550187775,7,74.06280297838292,3,0.3964978930426648,0.11377645593182242,23,Web,80.02,Female,0.1567
CUST-13667,50,44,2315.402742273137,4,69.91982203664134,1,0.20495017799048093,0.05095693522382314,38,Mobile App,52.62,Female,0.1732
CUST-13668,42,3,8162.0676253687425,5,56.944624834878475,6,0.2966459100808887,0.031356040108118474,67,Web,2720.69,Male,0.2506
CUST-13669,7,96,5095.752905651313,6,90.5445628929927,0,0.21360295318449862,0.07025114082794405,31,Mobile App,53.08,Female,0.0566
CUST-13670,89,45,1619.2097775743132,4,40.75880040834366,1,0.8494466188809001,0.16249144505661528,22,Web,35.98,Male,0.3367
CUST-13671,225,44,1803.6719209147936,3,23.903149390468077,3,0.4624735499764365,0.10599392548853885,57,In-Store,40.99,Male,0.5713
CUST-13672,63,26,1234.0073761929805,3,55.36779952182262,4,0.9150381556319898,0.08551165857350501,45,Mobile App,47.46,Non-Binary,0.2764
CUST-13673,26,24,2984.6476951109166,6,68.89482819552482,0,0.35628371891535476,0.0685255604147241,39,Mobile App,124.36,Male,0.1362
CUST-13674,40,25,378.5405612916113,2,64.36764391337606,3,0.657998406074177,0.12035998563894873,18,Mobile App,15.14,Female,0.2215
CUST-13675,57,43,2712.2722608797303,7,70.55730282089579,3,0.19176044533453815,0.09176455863427427,52,Web,63.08,Male,0.2198
CUST-13676,103,31,1163.2583651670664,2,42.95366736129068,2,0.85209173130031,0.07077001907252403,36,Web,37.52,Male,0.3323
CUST-13677,275,36,7215.859554842939,4,29.036673862233428,9,0.48531963204324907,0.16585489113578988,33,In-Store,200.44,Female,0.7219
CUST-13678,93,49,1265.3693595193715,2,66.3793562422164,1,0.8636540018653218,0.08448353091961,46,Web,25.82,Female,0.2521
CUST-13679,9,46,9429.817694006913,7,96.96512946303554,2,0.10004857963291908,0.048445866529428436,40,Mobile App,205.0,Female,0.0611
CUST-13680,4,73,6697.082302992043,7,84.43668482467014,0,0.07992028990539052,0.0366482776812606,47,Mobile App,91.74,Male,0.0566
CUST-13681,13,2,206.03855861281,2,62.515899134680446,0,0.3083437658593714,0.03189768158627128,27,Mobile App,103.02,Female,0.1222
CUST-13682,19,109,8947.247652285034,7,88.06773835106038,0,0.11567624557701622,0.0541146123830401,50,Mobile App,82.08,Female,0.0739
CUST-13683,115,45,1166.2819318686647,4,50.158716538691976,4,0.7467980760859503,0.12403774906229435,44,Mobile App,25.92,Female,0.3735
CUST-13684,347,21,5024.882315318071,4,19.853168236324606,4,0.40333375364607194,0.23325682871280945,65,In-Store,239.28,Male,0.8035
CUST-13685,33,24,2980.7643297876903,5,61.78757560829089,3,0.37946185570508806,0.05870673133912932,53,Web,124.2,Male,0.1978
CUST-13686,256,50,5327.396003552361,4,15.08956525324152,7,0.2506606076449198,0.20675978555536928,57,In-Store,106.55,Male,0.7194
CUST-13687,18,2,195.48117219283046,2,56.22674506347466,0,0.31333865253766,0.04229274611791819,33,Mobile App,97.74,Male,0.1482
CUST-13688,29,27,4018.454446429022,7,74.42805674786105,1,0.33392949669452743,0.04117167784619657,53,Web,148.83,Female,0.1299
CUST-13689,179,32,6283.880584849358,4,27.703161805618358,3,0.32532820148736263,0.10710821662375042,58,In-Store,196.37,Female,0.4992
CUST-13690,201,15,3234.617087576976,4,37.298723372608436,3,0.2932368137647232,0.17244213113485815,39,In-Store,215.64,Female,0.5271
CUST-13691,37,37,1528.9268237132067,4,71.84775210485215,1,0.8153804777277236,0.17516122939907164,27,Mobile App,41.32,Male,0.192
CUST-13692,82,29,555.7779180677325,2,43.58535414181282,4,0.7446103213457899,0.14893321108685625,23,Web,19.16,Male,0.353
CUST-13693,48,44,2496.1359259606197,5,71.51712433705335,3,0.39473241175424756,0.03723904683357157,55,Web,56.73,Female,0.1869
CUST-13694,1,3,416.4027690784343,2,78.72813854520945,0,0.21990386843346849,0.004609868411892049,39,Mobile App,138.8,Male,0.0561
CUST-13695,22,1,440.2480462863457,1,63.99801433136023,0,0.22475445845723963,0.030965018187372517,39,Mobile App,440.25,Male,0.1305
CUST-13696,12,83,8026.782314902625,8,85.40866395168912,2,0.21658747846373222,0.07900377747100189,28,Web,96.71,Male,0.1043
CUST-13697,30,69,10611.778144154445,6,31.95551470995108,1,0.3110752855993194,0.0664559161103735,40,Web,153.79,Female,0.2459
CUST-13698,38,21,3522.8240929674503,4,78.14921948320868,0,0.32886423883995414,0.09022986196378907,27,In-Store,167.75,Female,0.1368
CUST-13699,22,53,8367.270579066364,7,98.03670726512293,2,0.1613756886344192,0.03910425724663254,54,Web,157.87,Female,0.0731
CUST-13700,117,45,479.07525578801005,2,67.93058923377016,1,0.9704009832197124,0.09644060416018167,27,Mobile App,10.65,Female,0.2851
CUST-13701,23,20,4031.8814109922496,5,73.69040251634368,0,0.25687642592834153,0.04722405425060447,42,Web,201.59,Male,0.113
CUST-13702,346,24,8060.105540450912,6,38.74389573225677,9,0.43375430192202685,0.16320933164795115,67,In-Store,335.84,Female,0.794
CUST-13703,129,6,11208.812624558635,6,24.664754665186738,1,0.1073492161556473,0.10578344816233007,20,Mobile App,1868.14,Male,0.4128
CUST-13704,310,23,4719.624743147678,3,32.66584848347283,2,0.9469563702738627,0.08135543969547876,38,In-Store,205.2,Female,0.6451
CUST-13705,348,33,5144.228249164836,3,30.569926875957083,4,0.3466347253054154,0.22620847954835688,53,In-Store,155.89,Female,0.7757
CUST-13706,6,1,367.39384613767305,2,77.80594237781497,0,0.11074084820190896,0.018122095724047917,43,Web,367.39,Male,0.0697
CUST-13707,7,52,5592.524633468482,9,75.69122833311644,1,0.10542887037467197,0.04147738840286041,35,Web,107.55,Male,0.0967
CUST-13708,50,41,3001.216358227986,7,70.44921270034718,1,0.18744428292022566,0.02655790726466363,26,Web,73.2,Female,0.1637
CUST-13709,45,27,4775.905878733137,7,81.3900656763507,0,0.18334914723520232,0.10799054333077923,27,Web,176.89,Male,0.1442
CUST-13710,185,64,7343.01201933232,6,26.267348936544913,6,0.7657312859463854,0.16911486727731628,18,Web,114.73,Female,0.5691
CUST-13711,293,28,4956.962980066695,6,19.22051926206393,3,0.3825226612640207,0.2328197061459662,41,Web,177.03,Male,0.7184
CUST-13712,3,47,6745.355414928035,8,75.8367638456118,1,0.22202536328358474,0.04202024684415952,48,Mobile App,143.52,Female,0.091
CUST-13713,106,46,795.5557099032226,3,59.2096294359462,4,0.7748882034294559,0.07599663594944789,30,Web,17.29,Female,0.3225
CUST-13714,21,44,15290.640999935782,9,79.45864691276898,0,0.12711071288026277,0.0454680053597802,40,Mobile App,347.51,Male,0.0953
CUST-13715,4,48,9497.818786320211,6,92.66881020145829,1,0.15618753568241878,0.05165921724339771,48,Web,197.87,Male,0.0535
CUST-13716,25,73,7398.3759585418065,9,96.96617243802775,0,0.18329260950536713,0.0651170918726633,45,Mobile App,101.35,Female,0.0635
CUST-13717,4,2,170.99554742113057,1,55.33916145136531,1,0.34706602253086705,0.003917522097515769,46,In-Store,85.5,Male,0.1309
CUST-13718,37,5,641.6910538277847,8,86.99891331277917,1,0.9204064820297724,0.2786194247254058,45,Web,128.34,Female,0.1886
CUST-13719,147,37,1771.7315720024185,3,44.23606443026398,2,0.8199861545816632,0.06898342909436969,38,Mobile App,47.88,Male,0.3888
CUST-13720,22,25,4643.773933683493,4,82.23035033560477,3,0.31982888499150086,0.03408291674311145,23,Mobile App,185.75,Male,0.1234
CUST-13721,10,44,12702.269219067017,8,80.33667131395609,0,0.09237886608802182,0.03177017463128762,31,Mobile App,288.69,Female,0.0734
CUST-13722,4,54,10066.80872602492,9,79.5654703396833,0,0.11031737397471031,0.02318117674419745,40,Web,186.42,Male,0.0643
CUST-13723,44,24,2982.0358171492735,5,68.09948186775249,3,0.31572656308614144,0.1052538740855967,51,Mobile App,124.25,Female,0.2126
CUST-13724,23,31,1176.73023807679,4,46.35039417009648,2,0.6589807116462444,0.17617822857658955,41,Mobile App,37.96,Female,0.2494
CUST-13725,45,31,1090.6328773644598,3,55.37055348352091,2,0.7295374707240405,0.15817921235468263,36,Web,35.18,Female,0.2509
CUST-13726,4,92,13602.688897780185,6,97.47955564453697,0,0.21069618607696972,0.029742420079991456,34,Mobile App,147.86,Male,0.0217
CUST-13727,12,20,2850.0631476494164,7,82.4969880142788,1,0.16488154921795561,0.07815083096240723,35,Mobile App,142.5,Male,0.0987
CUST-13728,276,59,11688.492841539042,1,86.87672580570171,4,0.24237633509407586,0.20217273343654354,23,In-Store,198.11,Female,0.5283
CUST-13729,91,43,347.97930810550054,4,41.861065033677065,3,0.9421106768745255,0.1322490144739675,24,Mobile App,8.09,Female,0.3516
CUST-13730,105,14,1362.566368739659,2,47.91977033791408,3,0.6550664196639711,0.13891107236951644,41,Mobile App,97.33,Female,0.3578
CUST-13731,12,59,2062.4671540438812,3,18.616441612585152,0,0.6467358337384883,0.2504993911701885,36,Mobile App,34.96,Female,0.3034
CUST-13732,34,42,3815.335134511612,4,73.29001872544734,3,0.29283488211326925,0.026675025485075693,25,Mobile App,90.84,Female,0.1597
CUST-13733,298,19,4579.689120852425,6,32.99759315942242,10,0.23851885154067548,0.14111291475486037,49,In-Store,241.04,Female,0.7478
CUST-13734,86,38,1401.715884532592,2,60.24087556881885,4,0.9010884371855006,0.11907649054733505,41,Web,36.89,Female,0.3069
CUST-13735,59,24,4663.930031695443,5,61.393388162535054,2,0.3596252476107865,0.1149586767564585,42,Web,194.33,Female,0.2407
CUST-13736,24,1,161.89045364210068,2,54.834650977074595,1,0.22674530290400077,0.017332789997368255,29,Web,161.89,Male,0.1641
CUST-13737,102,41,310.7894340117899,4,67.26229295339873,3,0.6646831608500717,0.1407750001532021,43,Mobile App,7.58,Female,0.306
CUST-13738,221,54,4883.405041871303,4,11.636829888849178,4,0.20557410021652978,0.2421046571424167,62,In-Store,90.43,Male,0.6543
CUST-13739,47,28,2304.162361994342,7,75.19927918995407,0,0.3038771388162608,0.03008820280534597,31,Web,82.29,Female,0.1364
CUST-13740,13,30,1569.5796804404813,4,61.03270354803662,3,0.2478192138517364,0.062013455418310034,61,Mobile App,52.32,Male,0.1734
CUST-13741,345,10,3173.7690445749017,1,29.828315104467443,6,0.1216018438883546,0.23575675087773537,43,Mobile App,317.38,Male,0.8016
CUST-13742,8,1,87.97080112994865,1,67.8837671571336,0,0.16505582231489374,0.0016969914861710124,49,Web,87.97,Female,0.0918
CUST-13743,11,32,1987.9120470402663,7,65.32126927399784,3,0.2901329013738741,0.057959091375473434,44,Web,62.12,Male,0.1586
CUST-13744,9,66,16529.128767785172,6,89.54751755840351,0,0.12960105859090057,0.031204101018323487,27,Web,250.44,Female,0.0489
CUST-13745,22,48,6064.863604585889,6,93.46331744739216,1,0.09971605154298842,0.019366261539564212,45,Mobile App,126.35,Female,0.0654
CUST-13746,121,19,491.82369662448787,4,57.750620682403735,1,0.6767198482683542,0.08309208405694346,38,Mobile App,25.89,Male,0.3116
CUST-13747,14,34,3756.7776086126237,4,80.93099998788648,3,0.3867922979264399,0.07952001809054376,55,Web,110.49,Male,0.1309
CUST-13748,3,81,13842.049414733428,6,92.32150850795696,2,0.20419343599091222,0.044565691745507355,33,Web,170.89,Male,0.0632
CUST-13749,45,38,2242.4388955267896,4,60.822688074524294,3,0.3429524440674989,0.109822919316283,38,Mobile App,59.01,Female,0.2337
CUST-13750,121,21,997.3055558988407,3,68.00141131822673,1,0.7580751661579371,0.09363176902163503,20,Mobile App,47.49,Female,0.2895
CUST-13751,51,32,1236.8228244227776,2,51.85168879935728,4,0.9665242973413359,0.17579816132456483,37,Mobile App,38.65,Male,0.2988
CUST-13752,15,3,56.16219743522879,1,67.89341893314979,0,0.3139241301234929,0.03750187687703302,44,In-Store,18.72,Female,0.1133
CUST-13753,123,42,1663.8963486349824,2,42.16314838516303,4,0.8160664853717801,0.1694298204688151,42,Mobile App,39.62,Female,0.4196
CUST-13754,275,24,7595.1755855390065,5,39.39679162056248,10,0.35814637687419015,0.09826216294930297,59,In-Store,316.47,Male,0.686
CUST-13755,39,17,1402.9440720307668,4,62.459410971977036,3,0.7194926850472727,0.09231528149249563,40,Mobile App,82.53,Male,0.2155
CUST-13756,26,33,2265.214945257593,1,48.34483214991907,7,0.0006488695772243203,0.2106129756427311,39,Mobile App,68.64,Male,0.3225
CUST-13757,164,37,5858.409924671751,3,10.321124795351881,5,0.36803154490164036,0.2331154957934029,49,In-Store,158.34,Male,0.5891
CUST-13758,258,15,7658.091526595337,6,37.82128123972741,3,0.3979430344404189,0.12404836114500123,31,In-Store,510.54,Male,0.5877
CUST-13759,338,45,2965.5022588798893,6,21.269786371436773,5,0.42048820548898347,0.11308663947833278,35,Web,65.9,Female,0.76
CUST-13760,2,41,8530.821427495302,7,97.04291339854322,2,0.05656933404868767,0.07389246240153902,46,Mobile App,208.07,Female,0.0598
CUST-13761,55,36,305.6619447331846,2,40.84271839142732,4,0.7404675180448137,0.13296805220908453,26,Mobile App,8.49,Male,0.3176
CUST-13762,47,36,4980.508508899672,7,64.11636720640074,1,0.37313559063297375,0.02605628434126335,60,Web,138.35,Female,0.1753
CUST-13763,14,108,10007.274820555343,9,94.89320078118263,0,0.13988676704274755,0.05115190597772709,36,Web,92.66,Female,0.049
CUST-13764,2,89,5764.21266180976,7,95.80785024027657,0,0.16034451905186797,0.0277721994830313,47,Mobile App,64.77,Male,0.0225
CUST-13765,11,3,50.982536356749186,1,53.266805246801816,0,0.21804101718657065,0.0420784128522592,22,Mobile App,16.99,Male,0.1459
CUST-13766,101,14,607.8815139464125,3,58.087611145613586,2,0.6873621305756359,0.1256489701664551,19,Mobile App,43.42,Male,0.31
CUST-13767,120,72,9914.767902767673,6,13.702776237235033,7,0.5816824411925262,0.049937579513970654,31,Web,137.71,Female,0.4843
CUST-13768,13,1,239.62938428575046,1,54.10503233847787,0,0.30266256756587273,0.03573002941742164,32,Mobile App,239.63,Male,0.1445
CUST-13769,17,3,424.676336730092,2,54.90189641201725,0,0.16541939503928732,0.012226808652444493,47,Web,141.56,Male,0.1401
CUST-13770,86,39,1155.3154591098344,3,49.20964533150932,3,0.7113207239212982,0.17246328599818278,42,Web,29.62,Male,0.3398
CUST-13771,17,1,383.78857718777397,1,54.97710547640744,1,0.3285160361331141,0.02756758125500658,38,Mobile App,383.79,Female,0.1575
CUST-13772,8,2,378.3516738622905,1,53.351727960277145,0,0.20407022344424702,0.026830516164835085,27,Mobile App,189.18,Female,0.1365
CUST-13773,28,84,7356.099911981465,6,98.385475383988,2,0.18963234280394903,0.04752674564408843,25,Mobile App,87.57,Female,0.0832
CUST-13774,26,36,3628.7464533285133,6,68.11997288450901,1,0.3188511092838235,0.0523629124580479,60,Web,100.8,Male,0.1453
CUST-13775,10,3,411.90843089791736,1,55.08845583435135,0,0.2978107243894079,0.0247313531761916,31,In-Store,137.3,Male,0.1342
CUST-13776,31,29,3960.828663158015,4,74.87615862309403,2,0.38906148896741677,0.09667052379968148,45,In-Store,136.58,Male,0.1625
CUST-13777,11,1,166.39272650633154,2,56.154057531611684,0,0.19253748263681758,0.037414140837951686,20,Mobile App,166.39,Male,0.1372
CUST-13778,186,57,6371.617173141344,6,17.651641594060067,9,0.4815159563400174,0.13264208242345646,42,In-Store,111.78,Male,0.6174
CUST-13779,277,53,3552.8857759583825,5,42.87224559727561,6,0.3689794161561861,0.19881343722200429,50,In-Store,67.04,Male,0.6635
CUST-13780,38,29,1739.7764856954334,5,69.08115446405444,1,0.31209326892951533,0.07698254773321336,47,Web,59.99,Male,0.1675
CUST-13781,52,27,793.3282420698754,3,64.08875577753199,1,0.8941023056288926,0.12686896141225293,42,Mobile App,29.38,Non-Binary,0.2158
CUST-13782,21,58,16852.29379332746,8,79.4510129922397,2,0.14630447030251004,0.018211573227367613,41,Mobile App,290.56,Male,0.1112
CUST-13783,317,21,2514.9120933369863,4,15.09925810905128,5,0.4014002093309017,0.22139259044758608,50,Web,119.76,Female,0.7828
CUST-13784,7,91,7642.644113649086,7,93.05754917529092,1,0.05861048054313372,0.06466747045511047,31,Web,83.99,Male,0.061
CUST-13785,8,2,301.479579330286,1,76.676323850326,1,0.1735072806518433,0.04184795786218344,38,Mobile App,150.74,Female,0.0957
CUST-13786,8,3,158.94697308811175,1,69.85663758653972,1,0.16862411086329926,0.04353210187074823,43,Web,52.98,Male,0.1133
CUST-13787,21,12,321.733029238933,3,46.17647193469798,2,0.8987556044798726,0.11665681658480974,22,Web,26.81,Male,0.2272
CUST-13788,13,1,422.4552003354714,2,52.34346094474919,0,0.10722749666048914,0.036404070643129685,35,Web,422.46,Female,0.1491
CUST-13789,124,22,547.461870907595,4,48.00166837541256,1,0.9688445329887809,0.06070532077470696,32,Web,24.88,Female,0.3326
CUST-13790,69,49,908.5593309620497,2,43.671315656514516,4,0.8485127043823609,0.0973482158172764,27,Mobile App,18.54,Male,0.3178
CUST-13791,47,42,2715.0839388600243,5,78.80903605993481,3,0.2647291310746838,0.11695720518365582,41,Mobile App,64.64,Male,0.1938
CUST-13792,44,12,923.905416590518,4,58.90924361535583,2,0.8331508158842104,0.15424081309077847,25,Mobile App,76.99,Male,0.2394
CUST-13793,358,9,338.1582291875731,7,23.475000792592393,5,0.022363674647081888,0.2577807810104521,60,Web,37.57,Male,0.8302
CUST-13794,27,34,2847.8714304647215,7,74.83938136035745,3,0.22228417960469024,0.06512851771776398,47,Mobile App,83.76,Male,0.1591
CUST-13795,137,49,1440.3166903843367,4,43.65319250868545,4,0.677479650552793,0.1594383479482405,24,Web,29.39,Male,0.4317
CUST-13796,40,38,4228.720246467177,5,83.45636444287926,2,0.34012550110430995,0.07231780098395006,51,Web,111.28,Female,0.1453
CUST-13797,6,1,304.365644216962,1,69.63017938884171,1,0.21976403884278994,0.03822082073452975,36,Mobile App,304.37,Female,0.1094
CUST-13798,70,17,753.6392804888233,4,45.18714464340497,3,0.7374427716961525,0.13976113147735816,43,Web,44.33,Female,0.317
CUST-13799,21,3,447.2464319645722,1,61.31117523728812,0,0.1546660785957716,0.009941060195810215,26,Mobile App,149.08,Female,0.1288
CUST-13800,29,37,11629.835276614775,6,80.32561105882495,1,0.10065447670454303,0.010698514366091457,52,Mobile App,314.32,Male,0.105
CUST-13801,15,24,2685.56534521051,4,83.63267600629092,0,0.33549884778154304,0.025227910326875963,47,Mobile App,111.9,Male,0.0699
CUST-13802,229,23,2747.8124343234713,4,22.24479854606375,5,0.2630224870370234,0.10939483650838877,52,Web,119.47,Male,0.6071
CUST-13803,270,38,8411.24200101557,6,17.99515439635425,3,0.41882599797627706,0.1748842638349114,30,Web,221.35,Male,0.6707
CUST-13804,111,28,931.3797591022226,2,69.05101507721898,4,0.8016476093635734,0.09143612055964934,23,Web,33.26,Male,0.3099
CUST-13805,25,94,12097.962126252913,9,88.56319640614102,0,0.23449987623545915,0.05950670440193791,34,Web,128.7,Female,0.0827
CUST-13806,32,28,4294.893203487305,4,65.24829579183711,3,0.3458053642630746,0.03451107354816051,38,Web,153.39,Male,0.1797
CUST-13807,6,2,335.8010986800887,2,76.61290248757686,1,0.26706886674350794,0.044238219701871216,40,In-Store,167.9,Male,0.0939
CUST-13808,339,44,2460.8551030694885,6,38.174599564164275,11,0.45739012737246765,0.1777047207616066,32,Web,55.93,Female,0.8157
CUST-13809,310,40,5516.086732682052,4,27.911456064501106,5,0.37055432401726673,0.20361205214725997,40,In-Store,137.9,Non-Binary,0.7352
CUST-13810,14,77,3764.3724488072435,8,85.3406901969128,2,0.06425605401103279,0.07682620210233153,28,Web,48.89,Female,0.1064
CUST-13811,10,2,438.6484798750111,1,70.18889282629841,0,0.10881575452628672,0.04200495078338464,23,Mobile App,219.32,Female,0.1022
CUST-13812,325,53,8240.246098320786,5,15.816379951319675,10,0.4670427930439663,0.23503465857674832,49,Web,155.48,Male,0.859
CUST-13813,82,18,1533.2570111382217,2,44.657038152063315,1,0.9230304074975212,0.06306026912576176,29,Mobile App,85.18,Female,0.2842
CUST-13814,182,20,6724.658394433364,5,24.52659228838651,11,0.3805293326331408,0.2497701404388175,40,Web,336.23,Male,0.6588
CUST-13815,23,24,1884.2403378464155,7,82.56940119411362,2,0.24922798099667381,0.05033699455720125,43,Mobile App,78.51,Male,0.1169
CUST-13816,14,63,17192.402706888533,8,85.8332885839122,2,0.15540481924237243,0.06781445360599277,35,Mobile App,272.9,Male,0.1022
CUST-13817,1,62,13199.398865114945,6,79.68583170715307,0,0.14983867597695047,0.05004029394464282,41,Mobile App,212.89,Female,0.0688
CUST-13818,9,3,356.4570287743687,1,64.65048227242076,1,0.2949139711840243,0.019515162705091404,46,Mobile App,118.82,Male,0.1197
CUST-13819,17,2,294.6061289568811,1,66.60941986600919,1,0.23912109160087847,0.04005649697907565,28,Web,147.3,Female,0.1326
CUST-13820,42,43,612.4672164632619,3,60.16114357036862,3,0.9225195825289403,0.14306265904835364,41,Mobile App,14.24,Female,0.2423
CUST-13821,3,98,12241.946797778812,8,75.59146571127174,1,0.06499200869400262,0.02561068764736131,31,Web,124.92,Female,0.0862
CUST-13822,321,43,8817.286441014472,6,23.440431393175224,9,0.37315315861140275,0.16810289294024566,54,In-Store,205.05,Female,0.7997
CUST-13823,40,21,330.9327011143325,2,55.59858401673796,4,0.781837835784765,0.15862751117418517,31,Web,15.76,Male,0.2687
CUST-13824,47,39,3531.1626659026815,4,65.21864705996573,3,0.30648325921217673,0.06168492394934025,22,Mobile App,90.54,Female,0.2094
CUST-13825,43,18,4253.145714262657,4,67.88868684112288,2,0.29846359117645016,0.05994003017782948,42,Web,236.29,Male,0.1842
CUST-13826,18,1,287.96790008568865,2,51.892949462050886,0,0.2575121217298624,0.008361342851163512,34,Web,287.97,Male,0.1477
CUST-13827,14,63,14624.23018950134,6,75.90232255695027,0,0.16615144144546556,0.02901808797483029,49,Web,232.13,Male,0.0891
CUST-13828,55,44,4586.956567681454,4,64.28226386669184,3,0.3895871459077356,0.06350119274374752,22,In-Store,104.25,Male,0.2233
CUST-13829,97,18,1012.7435765668397,4,54.06895448456366,2,0.765966171572889,0.15524277705197845,23,Mobile App,56.26,Male,0.3245
CUST-13830,7,2,367.43515354267487,1,66.46504160830634,0,0.17980726671926262,0.015761050673536548,37,Web,183.72,Female,0.0987
CUST-13831,20,71,4326.534619503042,8,84.51817378527191,0,0.05349964279747772,0.013430325147989149,30,Mobile App,60.94,Male,0.0706
CUST-13832,46,13,683.0840055122139,4,73.65900983277896,2,0.6948960022269812,0.11261498721784716,19,Web,52.54,Female,0.1914
CUST-13833,135,43,1013.1845192430361,4,43.59749524950537,3,0.9536592951387489,0.05520057488907153,34,Mobile App,23.56,Male,0.3818
CUST-13834,196,42,7772.795693967846,5,14.060647894769883,8,0.3980038982625381,0.17287067187940972,38,Web,185.07,Male,0.641
CUST-13835,9,1,412.9112400264388,1,61.95234985445449,1,0.25457885772530353,0.021792308232511243,29,In-Store,412.91,Female,0.1272
CUST-13836,52,35,3520.4802413966945,5,66.2224596298298,0,0.22955169899902178,0.034585913400915026,22,Web,100.59,Male,0.1672
CUST-13837,274,46,2026.8574220779149,5,40.19729689558753,5,0.3918721619996243,0.15579914812552326,38,Web,44.06,Female,0.6393
CUST-13838,11,43,8372.102355356576,9,92.3903588843431,1,0.23299317301559375,0.023239737001608925,51,Mobile App,194.7,Male,0.0543
CUST-13839,159,19,7350.44891961299,4,28.928629224951653,6,0.21257790631339507,0.1147007883748766,41,Web,386.87,Male,0.5087
CUST-13840,300,42,8552.104464864828,6,25.66250953832791,6,0.4720006443845571,0.14946284502295082,67,Web,203.62,Female,0.7216
