Customer_ID,Recency_Days,Frequency_Orders,Monetary_Spend,Category_Diversity,Engagement_Score,Support_Tickets,Discount_Ratio,Return_Rate,Age,Preferred_Channel,Avg_Order_Value,Gender,Churn_Risk_Index,R_Score,F_Score,M_Score,RFM_Score_Sum,RFM_Group,KMeans_Cluster,DBSCAN_Cluster,HAC_Cluster,GMM_Cluster,PCA_1,PCA_2,PCA_3
CUST-14199,115,42,455.4321943874608,2,57.04557701612812,3,0.8245608937325166,0.08963152376899006,31,Mobile App,10.84,Female,0.3323,2,4,1,7,241,0,0,3,0,0.8611292115720716,-2.380071981284527,-2.5640110476855886
CUST-14200,164,42,11831.578711732785,4,76.5195732548873,5,0.8293132356144775,0.00615727834687062,61,Mobile App,281.7,Male,0.3479,1,4,5,10,145,1,-1,1,0,0.34661901947603657,0.7496476318448952,-0.3458095950207752
CUST-14201,180,39,1832.6715365590965,6,31.263682694731756,11,0.21417088210691415,0.08902196552467163,61,Web,46.99,Female,0.5856,1,4,2,7,142,2,0,1,0,1.7914268119261434,0.1909942896570914,0.1005277264490776
CUST-14202,134,23,1781.99116710949,3,42.78462840851584,4,0.8400291991081783,0.131030044022097,40,Mobile App,77.48,Non-Binary,0.4203,2,2,2,6,222,0,-1,3,0,1.677458725280342,-1.292406869908735,-0.6357503295731022
CUST-14203,161,45,4903.81356858493,5,26.314179674371566,3,0.47844193433657706,0.13706652505158565,49,In-Store,108.97,Female,0.488,1,4,4,9,144,2,0,1,2,2.3396941203764063,0.34562645221016436,0.32237549899913615
CUST-14204,24,47,10981.497480289494,5,31.053512197665466,1,0.6981217796931782,0.2551064348320809,50,In-Store,233.65,Male,0.3028,4,4,5,13,445,2,-1,1,2,2.2067953875988473,0.809203274782716,0.2726104409856304
CUST-14205,301,57,8546.865513509205,6,31.629955497394626,7,0.37178718538775135,0.24210757284400014,41,In-Store,149.95,Male,0.7515,1,5,5,11,155,2,0,1,2,3.822447959020574,1.1539790366508416,0.7596655191368157
CUST-14206,102,29,1540.3805485852856,2,64.12585716646151,4,0.9360921847414005,0.11630392714442311,26,Web,53.12,Female,0.3182,2,3,2,7,232,0,0,3,0,1.10018276434057,-1.5329234052426397,-1.3666453876550007
CUST-14207,5,100,6478.320422931425,8,97.66676598466329,0,0.20697236459177604,0.061344072254447275,47,Mobile App,64.78,Female,0.0331,5,5,4,14,554,1,0,0,1,-2.0757228603343743,2.430531320372137,-1.5964272990229698
CUST-14208,51,36,3698.8980783350153,6,60.30343645788001,1,0.31741529040821914,0.033780298768126785,45,Web,102.75,Male,0.1929,3,3,3,9,333,1,0,0,1,-0.4166003594673893,0.9177894893455036,-0.10919675863388202
CUST-14209,6,1,366.89290890815636,1,67.17396046863442,0,0.27690760459183716,0.023133839525640982,40,In-Store,366.89,Male,0.098,5,1,1,7,511,3,1,2,3,-2.595505279389902,-2.002628071751096,2.517929918642022
CUST-14210,2,2,444.66348920828966,1,65.68652874946183,1,0.3033466014296941,0.007273249065475962,42,Web,222.33,Male,0.1034,5,1,1,7,511,3,1,2,3,-2.8551963542594003,-1.9315718629948868,1.850373097281444
CUST-14211,4,3,63.72629380067916,2,63.38452347482779,1,0.2764284213314947,0.02921639874736023,27,Web,21.24,Female,0.1193,5,1,1,7,511,3,1,2,3,-2.532799629897425,-3.1635135894128794,-0.1309660117343579
CUST-14212,31,37,3434.616066588462,7,67.31007251816743,3,0.17913615249965814,0.10495437595541221,56,Mobile App,92.83,Male,0.1967,3,3,3,9,333,1,0,0,1,-0.49040677138185884,1.3290007130281976,-0.24561369479521877
CUST-14213,47,41,2784.352411359483,4,76.48614146789096,0,0.21336428241825406,0.027424685933054575,27,Mobile App,67.91,Female,0.1323,3,4,3,10,343,1,0,0,1,-1.145310388162056,0.4477121285525271,-0.5546224734180717
CUST-14214,28,44,1083.1939403771785,2,47.21649519396439,2,0.7240833078215881,0.13564957699551522,31,Mobile App,24.62,Female,0.2405,3,4,2,9,342,0,0,3,0,0.6315909019696675,-1.6372645940762516,-1.751712962012649
CUST-14215,83,17,1668.077817234851,3,67.6969176124737,4,0.9386600295424374,0.0583233713085916,25,Mobile App,98.12,Female,0.2639,2,2,2,6,222,0,0,3,0,0.15441641874848455,-1.2366807390521777,-0.9342604173764327
CUST-14216,243,25,4666.658505017713,4,64.07682256050342,3,0.9546005138342144,0.10283826299531228,64,Mobile App,186.67,Female,0.4945,1,2,4,7,124,0,-1,1,0,1.678294739940642,-0.27398027836641103,-0.44343914463467277
CUST-14217,169,36,6010.410463660453,6,42.92633584257521,5,0.2917757329220753,0.13353310758703824,56,Web,166.96,Male,0.4812,1,3,4,8,134,2,0,1,0,1.7688766474294133,1.110354579211109,0.7668201572542557
CUST-14218,20,37,4050.661624785624,5,78.93959581797644,1,0.23545886469025062,0.11005919006282612,61,Mobile App,109.48,Female,0.1292,4,3,4,11,434,1,0,0,1,-0.9072045881036322,0.9990583180772695,-0.29504873775760193
CUST-14219,58,13,5061.623950240756,7,65.0578472947991,5,0.6408788900561513,0.02703205157182351,53,Web,389.36,Female,0.2383,2,1,4,7,214,1,-1,0,0,-0.31777055459389447,1.0039051267360817,0.6889466378171402
CUST-14220,23,1,341.7504993278175,2,60.23307991165515,1,0.2912034795963113,0.0016739665072053823,22,In-Store,341.75,Male,0.144,4,1,1,6,411,3,1,2,3,-2.0259069680850685,-1.90854589050414,2.4933883296303785
CUST-14221,166,43,8855.793285185162,4,38.08842872021606,9,0.4175857308904841,0.09415604982237258,46,Web,205.95,Female,0.5261,1,4,5,10,145,2,0,1,0,1.8887877546478118,0.7180767055299416,0.8635978419761507
CUST-14222,53,33,4217.3697902845415,5,79.41477239958303,2,0.3393774557046265,0.03179789994370257,43,Web,127.8,Male,0.1597,3,3,4,10,334,1,0,0,1,-0.8444917203533375,0.8895440871620681,-0.12996444616276448
CUST-14223,22,87,15712.345821987245,6,90.37142501222026,0,0.056733835642774545,0.0250239651281162,43,Mobile App,180.6,Female,0.0625,4,5,5,14,455,1,0,0,1,-1.6804478983626798,2.675230652766509,-0.18195799447789365
CUST-14224,19,38,2760.2292274275487,5,67.48531950616582,0,0.1605904829881955,0.08739444490730235,58,Web,72.64,Male,0.1364,4,4,3,11,443,1,0,0,1,-0.8238473917592837,0.7182550027231314,-0.20112826178349086
CUST-14225,20,41,569.2310462897718,4,69.76960139986144,2,0.6746223589762503,0.06148672895319264,43,Mobile App,13.88,Female,0.1485,4,4,1,9,441,0,0,3,0,-0.796428018720517,-1.3527022336007533,-2.544089200266421
CUST-14226,352,46,2154.8174504237636,6,18.91862362876666,7,0.4444306044041074,0.15193009358311416,41,Web,46.84,Female,0.823,1,4,3,8,143,2,0,1,0,3.5375183301272433,-0.10252246327772517,-0.04878634473278469
CUST-14227,142,39,3685.3238261405822,6,25.04460102972226,7,0.29150559465784043,0.08609660773729196,44,Web,94.5,Male,0.4981,2,4,3,9,243,2,0,1,0,1.7185017736533048,0.5939288814209334,0.5250173090607897
CUST-14228,37,31,3129.7117254569794,6,66.263610606783,2,0.24674976481357722,0.07035817774144602,46,Mobile App,100.96,Male,0.1835,3,3,3,9,333,1,0,0,1,-0.6671583119596233,0.896527679464352,-0.1474249339006318
CUST-14229,14,76,9990.242634643146,7,94.0382724105181,2,0.17269462772783528,0.035417051564380735,51,Mobile App,131.45,Male,0.0709,5,5,5,15,555,1,0,0,1,-1.8157101011569632,2.4619027732750154,-0.6834020702521854
CUST-14230,22,1,154.49090676486557,2,59.746156432003005,0,0.30551104735891615,0.0013182318176900854,29,Mobile App,154.49,Female,0.1312,4,1,1,6,411,3,1,2,3,-2.256361788733653,-2.5361104314413674,1.6119577772314129
CUST-14231,356,24,6808.213254985518,5,42.386998376953954,7,0.3184561023211035,0.12331899601954484,39,In-Store,283.68,Female,0.7603,1,2,5,8,125,2,0,1,2,2.593028107783998,0.8158707262549806,1.7010795212684522
CUST-14232,10,28,2428.4978118011836,5,75.71057072294182,2,0.2880845033638757,0.025050747083228214,47,Mobile App,86.73,Female,0.1078,5,3,3,11,533,1,0,0,1,-1.8219577745338267,0.511889198232641,-0.4135706428715596
CUST-14233,48,31,1404.1700160920593,2,64.8751675644294,4,0.7445514729923828,0.07103129996187578,45,Web,45.3,Female,0.2272,3,3,2,8,332,0,0,3,0,0.1018285941080166,-1.3329620389644492,-1.2465439264493423
CUST-14234,242,50,3870.516592021884,6,41.70957671906203,9,0.4351167072301677,0.15595862963127322,50,In-Store,77.41,Female,0.6417,1,5,4,10,154,2,0,1,2,2.6458747027631886,0.5707422361438725,-0.03947500464939421
CUST-14235,51,35,2724.5558174505386,5,77.16049734994104,1,0.2613502694468773,0.02918333078551604,33,Mobile App,77.84,Male,0.1492,3,3,3,9,333,1,0,0,1,-1.0926048949352227,0.610379902725491,-0.515277076589382
CUST-14236,10,18,2859.042222819887,7,71.79132003320971,1,0.3519155194163865,0.11664784551311855,32,Mobile App,158.84,Male,0.1356,5,2,3,10,523,1,0,0,1,-1.0849931165370243,1.0037640762132138,0.05952251192820486
CUST-14237,55,24,3841.150369665162,7,73.38452388455153,1,0.2366444969689448,0.10359240730278134,50,Web,160.05,Male,0.1889,3,2,4,9,324,1,0,0,1,-0.3192267678239904,1.3814744710055211,0.31223663542334773
CUST-14238,3,2,217.72828011237104,1,74.37215015154192,1,0.3064739204523935,0.0279059089049036,22,In-Store,108.86,Male,0.09,5,1,1,7,511,3,1,2,3,-2.8467308258039172,-2.433938693989044,1.2218702486232338
CUST-14239,9,1,327.60451176642016,2,62.43991252840647,1,0.2310658968639292,0.00824911746791583,46,Mobile App,327.6,Female,0.1215,5,1,1,7,511,3,1,2,3,-2.6047536022143176,-1.8273845401902913,2.308836454820886
CUST-14240,8,98,9652.304845330877,8,76.97212001943426,0,0.10908895549548406,0.06384562034866936,49,Web,98.49,Female,0.0898,5,5,5,15,555,1,0,0,1,-1.2890976128117904,2.692283185080094,-0.6474484925843554
CUST-14241,12,98,14048.417630949201,8,97.29032210893182,1,0.11117896265230398,0.04381942518958497,34,Web,143.35,Male,0.0503,5,5,5,15,555,1,0,0,1,-1.7473453406979804,3.1324030993534318,-0.6146487365003696
CUST-14242,5,1,403.34020796748223,2,54.8015695312055,0,0.1777417439457858,0.0038582360883128333,25,Mobile App,403.34,Female,0.1211,5,1,1,7,511,3,1,2,3,-2.718714513655157,-1.6543502343549163,2.66823944615262
CUST-14243,15,44,4399.55588494035,5,83.99791724105228,2,0.2763964577960994,0.06132033805968588,36,Web,99.99,Male,0.106,5,4,4,13,544,1,0,0,1,-1.302565118743759,1.0905242247489675,-0.4423090978338618
CUST-14244,349,49,7165.573035812322,4,28.376862273054833,6,0.28426608098289885,0.15867648928704423,67,In-Store,146.24,Female,0.785,1,5,5,11,155,2,0,1,2,3.313913569308825,0.5708556116203873,1.1826938994016514
CUST-14245,59,22,1849.1724519599484,6,60.32054123776515,3,0.3518840638494983,0.07086839506840789,22,Web,84.05,Male,0.2411,2,2,2,6,222,1,0,0,1,-0.13812627891221754,0.30101841122623285,-0.09104449446881872
CUST-14246,262,32,7233.099829616104,3,37.8240772311587,11,0.3506193746004703,0.21273848728450023,31,Web,226.03,Male,0.7228,1,3,5,9,135,2,0,1,0,3.2029958548870483,0.3150933878179974,1.4197080031985676
CUST-14247,139,30,3899.176501821293,3,44.635376731157244,10,0.36576078151682834,0.22971481846127778,42,Web,129.97,Male,0.5304,2,3,4,9,234,2,0,1,0,2.4522995798362524,-0.08141171775074618,0.7168660403879412
CUST-14248,26,80,4181.006518238299,9,98.0070522555173,0,0.0665597335850253,0.05222064766264718,50,Mobile App,52.26,Non-Binary,0.058,4,5,4,13,454,1,-1,0,0,-1.731438068427722,2.4626592906171667,-1.4565086026624605
CUST-14249,4,87,8316.501569895121,9,90.05922957038575,0,0.23588069676983076,0.024336168633934667,49,Mobile App,95.59,Female,0.0384,5,5,5,15,555,1,0,0,1,-2.2423531947381616,2.7736412886774215,-1.242352880796097
CUST-14250,15,96,6395.269841296216,8,98.59754125936291,0,0.05929008254399955,0.05252813963310069,45,Mobile App,66.62,Male,0.0416,5,5,4,14,554,1,0,0,1,-1.9110856823235762,2.570932235575438,-1.2743624637930941
CUST-14251,17,3,272.98202090905056,2,61.839991716914184,0,0.32611871692769356,0.015417537007007737,41,Mobile App,90.99,Female,0.1238,4,1,1,6,411,3,1,2,3,-2.05019945450187,-2.1825206985289154,0.8160161635553028
CUST-14252,4,52,5034.871920229678,8,88.5985262137311,2,0.1899379818117417,0.03875999642883476,34,Mobile App,96.82,Female,0.0719,5,5,4,14,554,1,0,0,1,-2.244436577661896,2.1310883413410573,-0.8115029440393086
CUST-14253,7,78,10680.065196613417,8,79.16075168418654,0,0.10175599632000339,0.056376559904778745,26,Mobile App,136.92,Male,0.0805,5,5,5,15,555,1,0,0,1,-1.6587038849162692,2.748749467817727,-0.41708641613502834
CUST-14254,40,29,3503.427040887178,5,72.61061865158592,2,0.20420356898227707,0.08696112565375176,45,Web,120.81,Female,0.1773,3,3,3,9,333,1,0,0,1,-0.5408666534327358,0.8595107058559212,0.19660385956991805
CUST-14255,153,44,6745.587253865269,3,35.0556045926098,11,0.41090858496138377,0.23783967090717667,36,Web,153.31,Male,0.5887,1,4,5,10,145,2,0,1,0,3.0472728166260348,0.22294211495602712,0.7693288674999984
CUST-14256,39,21,2195.277284383987,5,81.52657341199298,0,0.21700287512989933,0.05288018045784536,26,Web,104.54,Non-Binary,0.1172,3,2,3,8,323,1,0,0,0,-1.2161768730147724,0.5391389134344698,0.04918282548941065
CUST-14257,337,33,2275.5278686032498,3,25.79864645918991,11,0.24854859838048718,0.17099068727550468,44,In-Store,68.96,Female,0.8416,1,3,3,7,133,2,0,1,2,3.3363048147574736,-0.5819677478283323,0.9681083008354218
CUST-14258,15,109,14137.42953561353,7,90.42156478884459,0,0.17751065289404594,0.044731646887925365,39,Mobile App,129.7,Female,0.0594,5,5,5,15,555,1,0,0,1,-1.5403633708854236,2.7313504903788997,-0.84368625855862
CUST-14259,35,33,4994.47431873321,7,81.9963012009679,0,0.3127994280238366,0.10562851280467622,32,Web,151.35,Female,0.1282,3,3,4,10,334,1,0,0,1,-0.5971046173818124,1.6116238229830595,-0.18085798351378726
CUST-14260,312,26,5647.36430088186,4,11.077329111373308,5,0.4785625290282145,0.1286990189146537,57,In-Store,217.21,Female,0.7551,1,2,4,7,124,2,0,1,2,3.319645342999498,-0.022598620413246385,1.604428273608025
CUST-14261,100,38,714.5089399445301,4,60.118714787813815,3,0.738932741038618,0.10251415565332371,31,Web,18.8,Female,0.3084,2,4,2,8,242,0,0,3,0,0.8588420334440866,-1.3776957673549206,-2.025732851505226
CUST-14262,156,37,8758.5439490045,5,14.847737223880571,6,0.333766386626587,0.1724680256299339,54,Web,236.72,Female,0.5591,1,3,5,9,135,2,0,1,0,2.830507738698053,0.8664581496971611,1.4133751206191307
CUST-14263,104,47,1055.0957177234277,4,59.322558638167116,4,0.8701783281571114,0.0825658261905383,41,Mobile App,22.45,Male,0.3217,2,4,2,8,242,0,0,3,0,0.8277821589238634,-1.267961023494819,-2.30606846464217
CUST-14264,54,12,1049.1413954967643,4,40.36363072512594,3,0.7412224318612666,0.158404563833849,18,Mobile App,87.43,Male,0.3134,3,1,2,6,312,0,0,3,0,1.0228663114396164,-1.3447927695962145,-0.226534028408856
CUST-14265,131,55,3451.2233177165235,4,36.656944047625316,3,0.46463470615824665,0.08684087167380528,50,Web,62.75,Male,0.4043,2,5,3,10,253,2,0,1,0,1.4962605468412793,-0.04119670551855508,-0.35049033629005716
CUST-14266,40,36,3362.5948629966333,5,72.661527969177,2,0.31140102821115684,0.09116077276050291,23,Web,93.41,Female,0.1785,3,3,3,9,333,1,0,0,1,-0.36519887559805775,0.7139752736457881,-0.2973765100846038
CUST-14267,243,79,3197.490789878613,7,48.377711427615885,2,0.2568826583582111,0.27841531112555573,29,Mobile App,40.47,Female,0.5797,1,5,3,9,153,2,-1,1,0,3.038286738994595,0.9904693997926303,-0.862456611030666
CUST-14268,347,48,8624.529277445752,3,19.616076135400803,4,0.24490325167113464,0.20678560958118308,53,Web,179.68,Female,0.7952,1,5,5,11,155,2,0,1,0,3.8197028697987836,0.44866058218245836,1.528984945428039
CUST-14269,169,31,5366.49729524045,4,43.69005101564176,8,0.37554955595100425,0.21143822269573365,35,In-Store,173.11,Female,0.5428,1,3,4,8,134,2,0,1,2,2.5097944558916785,0.3895646871061784,0.9276968149811824
CUST-14270,14,2,212.76401396360885,1,79.45760538541047,1,0.2958474632255932,0.024318298885644293,35,Web,106.38,Male,0.0911,5,1,1,7,511,3,1,2,3,-2.4697073269760885,-2.4086725424363506,1.0881053669012077
CUST-14271,54,26,3967.8960132364823,4,73.5984103072567,0,0.38213051876060744,0.07902990717555995,23,Web,152.61,Non-Binary,0.1663,3,2,4,9,324,1,0,0,0,-0.38415113696130504,0.4741903942801382,0.16148924209563326
CUST-14272,111,14,1134.0274146914282,2,53.20109829363068,4,0.6828751877133876,0.10697950445227179,45,Mobile App,81.0,Female,0.3547,2,1,2,5,212,0,0,3,0,0.7939275713648826,-1.6305259844536577,-0.22390907733883572
CUST-14273,98,26,1079.5714363294314,2,74.95353940229481,1,0.6707431111941213,0.15285070598948605,45,Mobile App,41.52,Female,0.2603,2,2,2,6,222,0,0,3,0,0.5722507932092851,-1.4188978147777775,-1.3492651263071673
CUST-14274,5,1,190.0303219334246,1,54.186725370676164,0,0.14603676619617922,0.037283341857802424,38,Mobile App,190.03,Female,0.1338,5,1,1,7,511,3,1,2,3,-2.532553293756605,-2.4581750116926506,2.2032552674240646
CUST-14275,205,41,4472.89152821366,5,34.10238665987981,10,0.3399472881010749,0.2321720118537745,46,In-Store,109.09,Female,0.648,1,4,4,9,144,2,0,1,2,3.170841247465667,0.4686460459881665,0.6405181590444853
CUST-14276,33,19,3880.9297005500107,5,73.25436924417808,3,0.1678847054725941,0.05250515236095875,47,Web,204.26,Male,0.1671,3,2,4,9,324,1,0,0,1,-1.0351342083466974,0.9562804364407513,0.8685327015170651
CUST-14277,29,15,1229.2433744915243,3,62.66166408309426,3,0.9655892959683003,0.06933546330070958,38,Web,81.95,Male,0.1937,3,1,2,6,312,0,0,3,0,-0.1422737637050568,-1.5015717004459603,-0.9357855498852939
CUST-14278,18,29,2257.1513955819473,7,67.98460292084214,1,0.35725940368565445,0.02398390908380597,25,Web,77.83,Male,0.1252,4,3,3,10,433,1,0,0,1,-1.248131120567404,0.8269223934382798,-0.530677056384728
CUST-14279,136,37,6656.427207116911,6,12.609315970458123,9,0.3452159357456621,0.13270430626304552,62,Web,179.9,Male,0.5615,2,3,4,9,234,2,0,1,0,2.5072838188635385,0.8714573119599367,1.158440580702657
CUST-14280,111,2,5742.100132062581,6,58.5629827734978,1,0.42124045384397535,0.2565496569282743,52,Web,2871.05,Female,0.3537,2,1,4,7,214,2,-1,1,2,1.3847672849154127,1.02457065622677,3.5575896815608785
CUST-14281,137,49,6378.459243628399,6,20.08508370140349,8,0.40347501813894127,0.23035777084528725,65,In-Store,130.17,Female,0.5642,2,5,4,11,254,2,0,1,2,3.2101520286412137,0.8435935225387988,0.614195454141573
CUST-14282,6,2,212.155604689264,1,66.45451942056006,1,0.29330313467037683,0.03678875960087644,39,Web,106.08,Female,0.1168,5,1,1,7,511,3,1,2,3,-2.3581893660931574,-2.4918809964603015,1.2549926956403592
CUST-14283,32,28,4684.8427214541325,5,61.770367534644116,3,0.3263585462736378,0.08757452551641833,50,Web,167.32,Male,0.2061,3,3,4,10,334,1,0,0,1,-0.23564673414678655,0.8364194567526406,0.4208952380234768
CUST-14284,13,3,215.4712453707218,2,64.15368143362387,0,0.11557148717077445,0.03403072597320637,48,Mobile App,71.82,Female,0.1188,5,1,1,7,511,3,1,2,3,-2.2810111328153178,-2.0851733466843,0.9768587984714014
CUST-14285,287,22,5598.18665045711,3,16.86492796013495,7,0.21947200886440096,0.14598744615325387,38,Web,254.46,Female,0.7372,1,2,4,7,124,2,0,1,0,2.982307152717287,0.08456918875361553,2.183617799376932
CUST-14286,11,33,1995.4323831698712,5,72.93652523460727,0,0.20326433768325153,0.08160923211499935,53,Web,60.47,Female,0.1099,5,3,3,11,533,1,0,0,1,-1.2410610911678,0.47675910321999887,-0.4669491149540291
CUST-14287,23,2,436.7578825559962,2,63.02057011073752,1,0.18842748332975612,0.018796167872627997,23,Mobile App,218.38,Female,0.1427,4,1,1,6,411,3,1,2,3,-2.0489376273385442,-1.6380399234879262,1.89361939403928
CUST-14288,22,77,14493.682660609791,6,87.20065312599073,2,0.0711861425116986,0.020609856011137153,54,Web,188.23,Female,0.094,4,5,5,14,455,1,0,0,1,-1.465587235932232,2.580689109333826,0.07297620329164763
CUST-14289,17,66,4179.998782972689,8,77.72538221279109,1,0.1496330373291786,0.043334748775231,27,Mobile App,63.33,Male,0.1059,4,5,4,13,454,1,0,0,1,-1.4336919439170854,1.9241996001194492,-1.0040012043385016
CUST-14290,23,32,2013.2078525965355,4,81.59666889970521,0,0.37485670554346173,0.0990820656814577,47,Mobile App,62.91,Male,0.1105,4,3,3,10,433,1,0,0,1,-1.013346129588522,0.03985935523103195,-0.8901368883139582
CUST-14291,97,22,1586.8793226906098,3,48.25985985432413,3,0.7584479852441158,0.11237662358296721,42,Web,72.13,Male,0.3372,2,2,2,6,222,0,0,3,0,1.160326266469522,-1.1985606795563348,-0.5264756367924477
CUST-14292,104,18,1493.8085398136411,4,72.29300686936105,3,0.9540348621501809,0.08392044054328865,35,Web,82.99,Female,0.2772,2,2,2,6,222,0,0,3,0,0.5182298798975167,-1.0235570271479775,-1.1136324748828745
CUST-14293,19,82,5171.589308085623,8,97.66239573872241,1,0.1990129096240441,0.013841783025253246,27,Mobile App,63.07,Male,0.049,4,5,4,13,454,1,0,0,1,-1.9990179428534378,2.213009482143747,-1.4773302047003143
CUST-14294,31,31,4067.110952027387,6,72.51837265360496,2,0.18603391599734878,0.10227500147651232,59,Mobile App,131.2,Male,0.1703,3,3,4,10,334,1,0,0,1,-0.6866210951376169,1.2287283287635993,0.07647771891625181
CUST-14295,17,35,3215.451014678088,4,63.2655991717323,0,0.30644235377048973,0.04470218703478856,49,Web,91.87,Male,0.13,4,3,3,10,433,1,0,0,1,-0.9754122852667685,0.3654252254682394,-0.11916877645335723
CUST-14296,4,2,371.54735247264324,2,50.687015376753976,0,0.3494270170004767,0.007025878590320722,23,Mobile App,185.77,Female,0.1311,5,1,1,7,511,3,1,2,3,-2.4079263927068517,-2.021620575826682,1.6156013018011925
CUST-14297,23,3,284.1456172355324,2,77.2593461335761,0,0.23341940514679935,0.03202993833656765,25,Mobile App,94.72,Male,0.099,4,1,1,6,411,3,1,2,3,-2.265816374946652,-1.9258453042033519,0.8180747779171085
CUST-14298,166,39,5575.503503918568,6,10.109352237658007,11,0.46307630207309136,0.21709083458319445,35,In-Store,142.96,Male,0.662,1,4,4,9,144,2,0,1,2,3.5733907890447134,0.5409261452452445,0.9056272461849945
CUST-14299,65,34,1486.3651103557183,4,49.090736566336176,3,0.909139739866704,0.161385876827401,26,Mobile App,43.72,Male,0.3076,2,3,2,7,232,0,0,3,0,1.3629801201578342,-1.1472295401675054,-1.6289229616297989
CUST-14300,11,2,358.87558219943776,1,75.4184737756891,1,0.3057482578005529,0.04536536414301622,46,Web,179.44,Male,0.1041,5,1,1,7,511,3,1,2,3,-2.242799497934911,-2.0484861903319223,1.5429161814812105
CUST-14301,73,12,967.614212989433,3,47.6281728845971,3,0.7857761130045355,0.10288609976404114,47,Mobile App,80.63,Female,0.3027,2,1,2,5,212,0,0,3,0,0.6295200222372144,-1.6550612965387137,-0.4008958818868565
CUST-14302,18,3,117.3457453064883,1,79.51783487192783,0,0.11040363012859031,0.004858215852183101,43,Mobile App,39.12,Female,0.0775,4,1,1,6,411,3,1,2,3,-2.81561146289568,-2.6750814484380223,0.3603756416414527
CUST-14303,269,32,7606.133670904148,3,37.12587694703227,7,0.35478170193970526,0.174978483876645,52,In-Store,237.69,Female,0.6715,1,3,5,9,135,2,0,1,2,2.8728003761714653,0.34262170510320544,1.4812858183528326
CUST-14304,55,32,3459.9778501224528,4,61.54019963231173,2,0.18214489462791728,0.021838098977524204,30,Web,108.12,Female,0.2038,3,3,3,9,333,1,0,0,1,-0.6044724067361196,0.5233471471355251,0.35250185979228793
CUST-14305,36,24,4050.919514928062,7,84.77713345338398,2,0.2233696443397536,0.04114703200497465,33,Mobile App,168.79,Female,0.1261,3,2,4,9,324,1,0,0,1,-1.4197495333575247,1.5323340999451027,0.05979530530273962
CUST-14306,10,66,5926.158908015375,8,87.42231123157254,0,0.24044435713951895,0.012969560874482419,49,Mobile App,89.79,Female,0.0495,5,5,4,14,554,1,0,0,1,-2.0295629923359417,2.190084170813486,-1.0677006620814364
CUST-14307,109,41,911.7499934150194,3,43.287128527417714,2,0.8711026648406544,0.1566902149542028,36,Mobile App,22.24,Male,0.3683,2,4,2,8,242,0,0,3,0,1.7480762349006507,-1.784156631419819,-1.9700499579618416
CUST-14308,196,27,7628.245805679611,5,20.94011544772504,4,0.31187947056998333,0.16151446220130414,55,In-Store,282.53,Male,0.57,1,2,5,8,125,2,0,1,2,2.63355049690788,0.7817573163986095,1.7542914647022163
CUST-14309,13,1,318.1855427174404,1,78.12632436458242,1,0.28862281179587557,0.007661844362996245,47,In-Store,318.19,Male,0.0875,5,1,1,7,511,3,1,2,3,-2.6716277165388376,-2.0508285246862714,2.242302056182431
CUST-14310,25,47,14614.646085213593,7,82.27242016756873,1,0.17562390624871438,0.07514497334463718,31,Mobile App,310.95,Female,0.1161,4,4,5,13,445,1,0,0,1,-1.0517431638645265,2.613096908084034,0.36349856465812486
CUST-14311,3,79,3664.6278491275766,9,88.71535260492026,0,0.21455807037533864,0.062094815986030866,27,Mobile App,46.39,Female,0.053,5,5,3,13,553,1,0,0,1,-2.1193899045206996,2.15564500142541,-1.714492882579303
CUST-14312,12,36,3732.4082685992853,9,87.78784889763347,0,0.17064261241990086,0.01558005512310995,29,Mobile App,103.68,Female,0.0522,5,3,3,11,533,1,0,0,1,-2.2022949466911164,2.1308079869235805,-0.6383253152382569
CUST-14313,3,40,12242.671708952192,9,88.08914690923926,0,0.10768108756374915,0.07727948397853152,44,Mobile App,306.07,Male,0.0596,5,4,5,14,545,1,0,0,1,-2.148774191334017,3.147307318554859,0.3017284018908683
CUST-14314,203,44,6723.144087034622,6,44.862692052880924,4,0.25449230422023966,0.15322866422136802,53,Web,152.8,Female,0.517,1,4,5,10,145,2,0,1,0,2.065622396554935,1.2710411986604573,0.6664090840486083
CUST-14315,37,43,3544.9387072257537,4,80.75457416544235,0,0.35010271562341955,0.07849917487019185,36,Web,82.44,Female,0.125,3,4,3,10,343,1,0,0,1,-0.6760413974945197,0.5398050499392164,-0.6164779101017721
CUST-14316,160,21,2146.6856820470466,5,19.422347169003935,9,0.3999942397097832,0.2190385908103803,30,Web,102.22,Female,0.6061,1,2,3,6,123,2,0,1,0,2.9850681484699892,-0.3024693367332809,0.834702380388993
CUST-14317,80,17,1554.3287066329804,2,72.53213730645456,2,0.8351972646289242,0.08386801566794751,40,Mobile App,91.43,Male,0.2312,2,2,2,6,222,0,0,3,0,0.0456162721606597,-1.386192442307537,-0.81082061357928
CUST-14318,3,1,344.2853401929089,2,67.66407706446272,1,0.19130933551268886,0.0022598073653068043,49,Mobile App,344.29,Female,0.0982,5,1,1,7,511,3,1,2,3,-3.1909080156914675,-1.6759230520429658,2.341010373110385
CUST-14319,220,17,5927.965146800377,4,16.426865528446527,5,0.3349469827153857,0.22404950478432506,55,Web,348.7,Female,0.6475,1,2,4,7,124,2,0,1,0,3.2855629479190838,0.2515915209460115,2.164899633874712
